Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788375233,75,,Aggregated,31.200000,0.000000,66,96,120,130,190,290,350,390,550,630,630,2799,0,66,91.25906566630877,4.684300001827069,633.6347999895224,11964.052876027152
1788375234,75,,Aggregated,32.200000,0.000000,66,95,120,130,190,280,350,390,550,630,630,2829,0,66,90.95694195828133,4.684300001827069,633.6347999895224,12033.66631318487
1788375235,75,,Aggregated,31.900000,0.000000,66,95,120,130,190,280,350,390,550,630,630,2859,0,66,90.9677303602651,4.684300001827069,633.6347999895224,12083.455403987407
1788375236,75,,Aggregated,32.300000,0.000000,67,96,120,130,190,280,350,390,550,630,630,2886,0,67,91.26752550244164,4.684300001827069,633.6347999895224,12303.071725571726
1788375237,75,,Aggregated,31.900000,0.000000,67,96,120,130,190,280,350,390,550,630,630,2920,0,67,91.46084256851643,4.684300001827069,633.6347999895224,12280.04212328767
1788375238,75,,Aggregated,31.900000,0.000000,68,97,120,130,190,280,350,390,550,630,630,2955,0,68,91.69860460238303,4.684300001827069,633.6347999895224,12191.168527918782
1788375239,75,,Aggregated,31.500000,0.000000,68,98,120,130,190,280,360,400,710,900,900,2988,0,68,92.61656977914717,4.684300001827069,900.3870000015013,12553.89859437751
1788375240,75,,Aggregated,31.200000,0.000000,68,97,120,130,190,280,350,400,630,900,900,3010,0,68,92.36255980069588,4.684300001827069,900.3870000015013,12573.194352159468
1788375241,75,,Aggregated,31.700000,0.000000,68,98,120,130,190,280,350,400,630,900,900,3049,0,68,92.30463735654507,4.684300001827069,900.3870000015013,12491.529681862907
1788375242,75,,Aggregated,31.200000,0.000000,68,98,120,130,190,280,350,400,630,900,900,3086,0,68,92.26440288401399,4.684300001827069,900.3870000015013,12493.466947504861
1788375243,75,,Aggregated,31.200000,0.000000,68,98,120,130,190,280,350,390,630,900,900,3101,0,68,92.07623843924017,4.684300001827069,900.3870000015013,12526.074814575943
1788375244,75,,Aggregated,31.200000,0.000000,68,98,120,130,190,280,350,390,630,900,900,3145,0,68,92.2896364706273,4.684300001827069,900.3870000015013,12587.737678855327
1788375245,75,,Aggregated,31.600000,0.000000,68,98,120,130,190,280,350,390,630,900,900,3178,0,68,92.04826743238297,4.684300001827069,900.3870000015013,12523.640654499686
